scenario,policy,step_idx,cell_id,slice_id,kind,latency_ms,service_ratio,sla_met,isolated,suspicious,mission_critical,ai_enabled,deadline_missed
ai_spike,failure_aware,1,cell-west,cell-west:broadband,broadband,6.4731,0.6713,True,False,False,False,False,False
ai_spike,failure_aware,1,cell-west,cell-west:background,background,3.7583,0.9907,True,False,False,False,False,False
ai_spike,failure_aware,1,cell-central,cell-central:mission,mission_critical,4.3297,0.9621,True,False,False,True,True,False
ai_spike,failure_aware,1,cell-central,cell-central:ai-edge,ai_edge,5.0452,0.8958,True,False,False,False,True,False
ai_spike,failure_aware,1,cell-central,cell-central:broadband,broadband,8.5099,0.4882,False,False,False,False,False,False
ai_spike,failure_aware,1,cell-central,cell-central:background,background,6.3563,0.7415,True,False,False,False,False,False
ai_spike,failure_aware,1,cell-east,cell-east:mission,mission_critical,3.6794,1.0,True,False,False,True,True,False
ai_spike,failure_aware,1,cell-east,cell-east:ai-edge,ai_edge,3.8025,0.9855,True,False,False,False,True,False
ai_spike,failure_aware,1,cell-east,cell-east:broadband,broadband,5.9603,0.7316,True,False,False,False,False,False
ai_spike,failure_aware,1,cell-east,cell-east:background,background,5.6556,0.7675,True,False,False,False,False,False
ai_spike,failure_aware,2,cell-west,cell-west:mission,mission_critical,4.1602,0.8906,True,False,False,True,True,False
ai_spike,failure_aware,2,cell-west,cell-west:ai-edge,ai_edge,3.6678,1.0,True,False,False,False,True,False
ai_spike,failure_aware,2,cell-west,cell-west:broadband,broadband,6.9617,0.6125,False,False,False,False,False,False
ai_spike,failure_aware,2,cell-west,cell-west:background,background,6.6757,0.6461,True,False,False,False,False,False
ai_spike,failure_aware,2,cell-central,cell-central:mission,mission_critical,4.1478,1.0,True,False,False,True,True,False
ai_spike,failure_aware,2,cell-central,cell-central:ai-edge,ai_edge,4.1478,1.0,True,False,False,False,True,False
ai_spike,failure_aware,2,cell-central,cell-central:broadband,broadband,8.3579,0.5047,False,False,False,False,False,False
ai_spike,failure_aware,2,cell-central,cell-central:background,background,5.8132,0.8041,True,False,False,False,False,False
ai_spike,failure_aware,2,cell-east,cell-east:mission,mission_critical,3.7172,0.989,True,False,False,True,True,False
ai_spike,failure_aware,2,cell-east,cell-east:ai-edge,ai_edge,4.7553,0.8721,True,False,False,False,True,False
ai_spike,failure_aware,2,cell-east,cell-east:broadband,broadband,5.6221,0.7701,True,False,False,False,False,False
ai_spike,failure_aware,2,cell-east,cell-east:background,background,4.1533,0.9429,True,False,False,False,False,False
ai_spike,failure_aware,3,cell-west,cell-west:mission,mission_critical,3.6678,1.0,True,False,False,True,True,False
ai_spike,failure_aware,3,cell-west,cell-west:ai-edge,ai_edge,3.6774,0.9989,True,False,False,False,True,False
ai_spike,failure_aware,3,cell-west,cell-west:broadband,broadband,5.6102,0.7715,True,False,False,False,False,False
ai_spike,failure_aware,3,cell-west,cell-west:background,background,4.5633,0.8947,True,False,False,False,False,False
ai_spike,failure_aware,3,cell-central,cell-central:mission,mission_critical,4.4246,0.9385,True,False,False,True,True,False
ai_spike,failure_aware,3,cell-central,cell-central:ai-edge,ai_edge,4.9423,0.9065,True,False,False,False,True,False
ai_spike,failure_aware,3,cell-central,cell-central:broadband,broadband,8.6486,0.4705,False,False,False,False,False,False
ai_spike,failure_aware,3,cell-central,cell-central:background,background,8.0914,0.5361,False,False,False,False,False,False
ai_spike,failure_aware,3,cell-east,cell-east:mission,mission_critical,3.6678,1.0,True,False,False,True,True,False
ai_spike,failure_aware,3,cell-east,cell-east:ai-edge,ai_edge,3.6678,1.0,True,False,False,False,True,False
ai_spike,failure_aware,3,cell-east,cell-east:broadband,broadband,5.4139,0.7946,True,False,False,False,False,False
ai_spike,failure_aware,3,cell-east,cell-east:background,background,3.6678,1.0,True,False,False,False,False,False
ai_spike,failure_aware,4,cell-west,cell-west:mission,mission_critical,3.6678,1.0,True,False,False,True,True,False
ai_spike,failure_aware,4,cell-west,cell-west:ai-edge,ai_edge,4.0947,0.9498,True,False,False,False,True,False
ai_spike,failure_aware,4,cell-west,cell-west:broadband,broadband,5.5495,0.7786,True,False,False,False,False,False
ai_spike,failure_aware,4,cell-west,cell-west:background,background,4.2012,0.9372,True,False,False,False,False,False
ai_spike,failure_aware,4,cell-central,cell-central:mission,mission_critical,4.2138,0.9853,True,False,False,True,True,False
ai_spike,failure_aware,4,cell-central,cell-central:ai-edge,ai_edge,4.1478,1.0,True,False,False,False,True,False
ai_spike,failure_aware,4,cell-central,cell-central:broadband,broadband,7.6065,0.5931,False,False,False,False,False,False
ai_spike,failure_aware,4,cell-central,cell-central:background,background,5.5621,0.8336,True,False,False,False,False,False
ai_spike,failure_aware,4,cell-east,cell-east:mission,mission_critical,3.6678,1.0,True,False,False,True,True,False
ai_spike,failure_aware,4,cell-east,cell-east:ai-edge,ai_edge,3.7414,0.9913,True,False,False,False,True,False
ai_spike,failure_aware,4,cell-east,cell-east:broadband,broadband,7.2556,0.5779,False,False,False,False,False,False
ai_spike,failure_aware,4,cell-east,cell-east:background,background,3.7998,0.9845,True,False,False,False,False,False
ai_spike,failure_aware,5,cell-west,cell-west:mission,mission_critical,3.9089,0.971,True,False,False,True,True,False
ai_spike,failure_aware,5,cell-west,cell-west:ai-edge,ai_edge,3.7782,1.0,True,False,False,False,True,False
ai_spike,failure_aware,5,cell-west,cell-west:broadband,broadband,7.6795,0.541,False,False,False,False,False,False
ai_spike,failure_aware,5,cell-west,cell-west:background,background,6.7019,0.656,True,False,False,False,False,False
ai_spike,failure_aware,5,cell-central,cell-central:mission,mission_critical,4.3746,0.9742,True,False,False,True,True,False
ai_spike,failure_aware,5,cell-central,cell-central:ai-edge,ai_edge,4.2582,1.0,True,False,False,False,True,False
ai_spike,failure_aware,5,cell-central,cell-central:broadband,broadband,7.3477,0.6365,False,False,False,False,False,False
ai_spike,failure_aware,5,cell-central,cell-central:background,background,8.0904,0.5492,False,False,False,False,False,False
ai_spike,failure_aware,5,cell-east,cell-east:mission,mission_critical,4.2789,0.8887,True,False,False,True,True,False
ai_spike,failure_aware,5,cell-east,cell-east:ai-edge,ai_edge,3.7782,1.0,True,False,False,False,True,False
ai_spike,failure_aware,5,cell-east,cell-east:broadband,broadband,5.9967,0.739,True,False,False,False,False,False
ai_spike,failure_aware,5,cell-east,cell-east:background,background,7.0936,0.61,False,False,False,False,False,False
ai_spike,failure_aware,6,cell-west,cell-west:mission,mission_critical,4.0649,0.9173,True,False,False,True,True,False
ai_spike,failure_aware,6,cell-west,cell-west:ai-edge,ai_edge,4.9162,0.8561,True,False,False,False,True,False
ai_spike,failure_aware,6,cell-west,cell-west:broadband,broadband,7.116,0.5973,False,False,False,False,False,False
ai_spike,failure_aware,6,cell-west,cell-west:background,background,3.6928,1.0,True,False,False,False,False,False
ai_spike,failure_aware,6,cell-central,cell-central:mission,mission_critical,4.6868,0.8858,True,False,False,True,True,False
ai_spike,failure_aware,6,cell-central,cell-central:ai-edge,ai_edge,5.4892,0.8451,True,False,False,False,True,False
ai_spike,failure_aware,6,cell-central,cell-central:broadband,broadband,8.4245,0.4998,False,False,False,False,False,False
ai_spike,failure_aware,6,cell-central,cell-central:background,background,7.0009,0.6673,True,False,False,False,False,False
ai_spike,failure_aware,6,cell-east,cell-east:mission,mission_critical,4.0877,0.9122,True,False,False,True,True,False
ai_spike,failure_aware,6,cell-east,cell-east:ai-edge,ai_edge,3.7414,0.9943,True,False,False,False,True,False
ai_spike,failure_aware,6,cell-east,cell-east:broadband,broadband,5.1816,0.8248,True,False,False,False,False,False
ai_spike,failure_aware,6,cell-east,cell-east:background,background,6.8296,0.631,False,False,False,False,False,False
ai_spike,failure_aware,7,cell-west,cell-west:mission,mission_critical,3.7192,0.9924,True,False,False,True,True,False
ai_spike,failure_aware,7,cell-west,cell-west:ai-edge,ai_edge,3.6851,1.0,True,False,False,False,True,False
ai_spike,failure_aware,7,cell-west,cell-west:broadband,broadband,6.1421,0.7109,True,False,False,False,False,False
ai_spike,failure_aware,7,cell-west,cell-west:background,background,5.8753,0.7423,True,False,False,False,False,False
ai_spike,failure_aware,7,cell-central,cell-central:mission,mission_critical,4.6294,0.8968,True,False,False,True,True,False
ai_spike,failure_aware,7,cell-central,cell-central:ai-edge,ai_edge,4.6932,0.9379,True,False,False,False,True,False
ai_spike,failure_aware,7,cell-central,cell-central:broadband,broadband,8.5229,0.4873,False,False,False,False,False,False
ai_spike,failure_aware,7,cell-central,cell-central:background,background,7.7497,0.5783,False,False,False,False,False,False
ai_spike,failure_aware,7,cell-east,cell-east:mission,mission_critical,3.7255,0.991,True,False,False,True,True,False
ai_spike,failure_aware,7,cell-east,cell-east:ai-edge,ai_edge,4.5835,0.8943,True,False,False,False,True,False
ai_spike,failure_aware,7,cell-east,cell-east:broadband,broadband,6.1741,0.7072,True,False,False,False,False,False
ai_spike,failure_aware,7,cell-east,cell-east:background,background,5.2232,0.8191,True,False,False,False,False,False
ai_spike,failure_aware,8,cell-west,cell-west:mission,mission_critical,4.0479,0.9202,True,False,False,True,True,False
ai_spike,failure_aware,8,cell-west,cell-west:ai-edge,ai_edge,3.689,1.0,True,False,False,False,True,False
ai_spike,failure_aware,8,cell-west,cell-west:broadband,broadband,7.1136,0.5971,False,False,False,False,False,False
ai_spike,failure_aware,8,cell-west,cell-west:background,background,5.5573,0.7802,True,False,False,False,False,False
ai_spike,failure_aware,8,cell-central,cell-central:mission,mission_critical,4.3748,0.9543,True,False,False,True,True,False
ai_spike,failure_aware,8,cell-central,cell-central:ai-edge,ai_edge,4.9676,0.906,True,False,False,False,True,False
ai_spike,failure_aware,8,cell-central,cell-central:broadband,broadband,8.7878,0.4566,False,False,False,False,False,False
ai_spike,failure_aware,8,cell-central,cell-central:background,background,8.7922,0.4561,False,False,False,False,False,False
ai_spike,failure_aware,8,cell-east,cell-east:mission,mission_critical,3.689,1.0,True,False,False,True,True,False
ai_spike,failure_aware,8,cell-east,cell-east:ai-edge,ai_edge,4.4942,0.9053,True,False,False,False,True,False
ai_spike,failure_aware,8,cell-east,cell-east:broadband,broadband,5.6081,0.7742,True,False,False,False,False,False
ai_spike,failure_aware,8,cell-east,cell-east:background,background,3.689,1.0,True,False,False,False,False,False
ai_spike,failure_aware,9,cell-west,cell-west:mission,mission_critical,4.7209,0.7745,False,False,False,True,True,False
ai_spike,failure_aware,9,cell-west,cell-west:ai-edge,ai_edge,5.5671,0.7811,True,False,False,False,True,False
ai_spike,failure_aware,9,cell-west,cell-west:broadband,broadband,5.5408,0.7842,True,False,False,False,False,False
ai_spike,failure_aware,9,cell-west,cell-west:background,background,7.0664,0.6047,False,False,False,False,False,False
ai_spike,failure_aware,9,cell-central,cell-central:mission,mission_critical,5.0104,0.8169,False,False,False,True,True,False
ai_spike,failure_aware,9,cell-central,cell-central:ai-edge,ai_edge,5.1621,0.8852,True,False,False,False,True,False
ai_spike,failure_aware,9,cell-central,cell-central:broadband,broadband,8.7668,0.4611,False,False,False,False,False,False
ai_spike,failure_aware,9,cell-central,cell-central:background,background,6.9627,0.6734,True,False,False,False,False,False
ai_spike,failure_aware,9,cell-east,cell-east:mission,mission_critical,4.575,0.8069,False,False,False,True,True,False
ai_spike,failure_aware,9,cell-east,cell-east:ai-edge,ai_edge,5.1024,0.8357,True,False,False,False,True,False
ai_spike,failure_aware,9,cell-east,cell-east:broadband,broadband,6.297,0.6952,True,False,False,False,False,False
ai_spike,failure_aware,9,cell-east,cell-east:background,background,6.8276,0.6328,False,False,False,False,False,False
ai_spike,failure_aware,10,cell-west,cell-west:mission,mission_critical,4.49,0.8517,True,False,False,True,True,False
ai_spike,failure_aware,10,cell-west,cell-west:ai-edge,ai_edge,4.9799,0.8638,True,False,False,False,True,False
ai_spike,failure_aware,10,cell-west,cell-west:broadband,broadband,6.2153,0.7185,True,False,False,False,False,False
ai_spike,failure_aware,10,cell-west,cell-west:background,background,6.4652,0.6891,True,False,False,False,False,False
ai_spike,failure_aware,10,cell-central,cell-central:mission,mission_critical,5.1821,0.8045,False,False,False,True,True,False
ai_spike,failure_aware,10,cell-central,cell-central:ai-edge,ai_edge,5.1694,0.898,True,False,False,False,True,False
ai_spike,failure_aware,10,cell-central,cell-central:broadband,broadband,8.9581,0.4523,False,False,False,False,False,False
ai_spike,failure_aware,10,cell-central,cell-central:background,background,9.0904,0.4367,False,False,False,False,False,False
ai_spike,failure_aware,10,cell-east,cell-east:mission,mission_critical,4.8805,0.7649,False,False,False,True,True,False
ai_spike,failure_aware,10,cell-east,cell-east:ai-edge,ai_edge,5.2593,0.831,True,False,False,False,True,False
ai_spike,failure_aware,10,cell-east,cell-east:broadband,broadband,6.5468,0.6795,True,False,False,False,False,False
ai_spike,failure_aware,10,cell-east,cell-east:background,background,3.8224,1.0,True,False,False,False,False,False
